5	4	1
26	4	1
38	4	1
44	4	1
50	4	1
65	4	1
77	4	1
83	4	1
89	4	1
107	4	1
125	4	1
131	4	1
143	4	1
152	4	1
167	4	1
173	4	1
179	4	1
185	4	1
191	4	1
197	4	1
203	4	1
215	4	1
236	4	1
245	4	1
251	4	1
260	4	1
272	4	1
278	4	1
284	4	1
290	4	1
299	4	1
323	4	1
329	4	1
338	4	1
347	4	1
353	4	1
362	4	1
368	4	1
377	4	1
392	4	1
401	4	1
413	4	1
431	4	1
437	4	1
452	4	1
464	4	1
473	4	1
482	4	1
