2	4	25
23	4	31.5
29	4	33
38	4	36.5
50	4	20.5
59	4	23
74	4	46.5
83	4	47.5
89	4	34
95	4	31.5
104	4	41.5
110	4	20.5
119	4	24
134	4	36.5
140	4	25
146	4	35
152	4	32.5
158	4	45.5
164	4	35.5
176	4	49
185	4	48
191	4	31.5
200	4	23
212	4	36.5
221	4	22.5
245	4	39
254	4	36.5
272	4	29
284	4	47.5
293	4	34
305	4	29
326	4	44
344	4	41.5
350	4	45.5
356	4	44
365	4	33
371	4	43
386	4	30.5
392	4	25
404	4	35
410	4	29
416	4	48
431	4	41.5
449	4	24
455	4	40.5
464	4	40.5
476	4	27.5
482	4	26.5
